36.8442	44.2861	0.0000
37.3046	44.0714	0.0000
37.7650	43.8567	0.0000
38.2255	43.6420	0.0000
38.6859	43.4273	0.0000
39.1463	43.2126	0.0000
39.6067	42.9979	0.0000
40.0671	42.7832	0.0000
40.5275	42.5685	0.0000
40.9879	42.3538	0.0000
41.4484	42.1391	0.0000
41.9088	41.9244	0.0000
42.3692	41.7097	0.0000
42.8296	41.4950	0.0000
43.2900	41.2803	0.0000
43.7504	41.0656	0.0000
44.2108	40.8509	0.0000
44.6713	40.6363	0.0000
45.1317	40.4216	0.0000
45.5921	40.2069	0.0000
46.0525	39.9922	0.0000
46.5129	39.7775	0.0000
46.9733	39.5628	0.0000
47.4337	39.3481	0.0000
47.8942	39.1334	0.0000
48.3546	38.9187	0.0000
48.8150	38.7040	0.0000
49.2754	38.4893	0.0000
49.7358	38.2746	0.0000
50.1962	38.0599	0.0000
50.6567	37.8452	0.0000
51.1171	37.6305	0.0000
51.5775	37.4158	0.0000
52.0379	37.2011	0.0000
52.4983	36.9864	0.0000
52.9587	36.7717	0.0000
53.4191	36.5570	0.0000
53.8796	36.3424	0.0000
54.3400	36.1277	0.0000
54.8004	35.9130	0.0000
55.2608	35.6983	0.0000
55.7212	35.4836	0.0000
56.1816	35.2689	0.0000
56.6420	35.0542	0.0000
57.1025	34.8395	0.0000
57.5629	34.6248	0.0000
58.0233	34.4101	0.0000
58.4837	34.1954	0.0000
58.9441	33.9807	0.0000
59.4045	33.7660	0.0000
59.8649	33.5513	0.0000
60.3254	33.3366	0.0000
60.7858	33.1219	0.0000
61.2462	32.9072	0.0000
61.7066	32.6925	0.0000
62.1670	32.4778	0.0000
62.6274	32.2631	0.0000
63.0879	32.0485	0.0000
63.5483	31.8338	0.0000
64.0087	31.6191	0.0000
64.4691	31.4044	0.0000
64.9295	31.1897	0.0000
65.3899	30.9750	0.0000
65.8503	30.7603	0.0000
66.3108	30.5456	0.0000
66.7712	30.3309	0.0000
67.2316	30.1162	0.0000
67.6920	29.9015	0.0000
68.1524	29.6868	0.0000
68.6128	29.4721	0.0000
69.0732	29.2574	0.0000
69.5337	29.0427	0.0000
69.9941	28.8280	0.0000
70.4545	28.6133	0.0000
70.9149	28.3986	0.0000
71.3753	28.1839	0.0000
71.8357	27.9692	0.0000
72.2961	27.7546	0.0000
72.7566	27.5399	0.0000
73.2170	27.3252	0.0000
73.6774	27.1105	0.0000
74.1378	26.8958	0.0000
74.5982	26.6811	0.0000
75.0586	26.4664	0.0000
75.5191	26.2517	0.0000
75.9795	26.0370	0.0000
76.4399	25.8223	0.0000
76.9003	25.6076	0.0000
77.3607	25.3929	0.0000
77.8211	25.1782	0.0000
78.2815	24.9635	0.0000
78.7420	24.7488	0.0000
79.2024	24.5341	0.0000
79.2498	24.5122	0.0000
79.2973	24.4905	0.0000
79.3450	24.4691	0.0000
79.3927	24.4479	0.0000
79.4406	24.4270	0.0000
79.4886	24.4064	0.0000
79.5367	24.3860	0.0000
79.5849	24.3659	0.0000
79.6333	24.3461	0.0000
79.6817	24.3265	0.0000
79.7303	24.3072	0.0000
79.7789	24.2882	0.0000
79.8277	24.2694	0.0000
79.8766	24.2509	0.0000
79.9255	24.2327	0.0000
79.9746	24.2148	0.0000
80.0237	24.1971	0.0000
80.0730	24.1797	0.0000
80.1224	24.1625	0.0000
80.1718	24.1457	0.0000
80.2213	24.1291	0.0000
80.2710	24.1128	0.0000
80.3207	24.0967	0.0000
80.3705	24.0810	0.0000
80.4204	24.0655	0.0000
80.4704	24.0503	0.0000
80.5205	24.0353	0.0000
80.5706	24.0207	0.0000
80.6208	24.0063	0.0000
80.6711	23.9922	0.0000
80.7215	23.9784	0.0000
80.7720	23.9648	0.0000
80.8225	23.9515	0.0000
80.8731	23.9385	0.0000
80.9238	23.9258	0.0000
80.9745	23.9134	0.0000
81.0253	23.9012	0.0000
81.0762	23.8894	0.0000
81.1272	23.8778	0.0000
81.1782	23.8665	0.0000
81.2292	23.8555	0.0000
81.2804	23.8447	0.0000
81.3315	23.8342	0.0000
81.3828	23.8241	0.0000
81.4341	23.8142	0.0000
81.4854	23.8046	0.0000
81.5368	23.7952	0.0000
81.5883	23.7862	0.0000
81.6398	23.7774	0.0000
81.6914	23.7690	0.0000
81.7430	23.7608	0.0000
81.7946	23.7529	0.0000
81.8463	23.7452	0.0000
81.8980	23.7379	0.0000
81.9498	23.7309	0.0000
82.0016	23.7241	0.0000
82.0534	23.7176	0.0000
82.1053	23.7114	0.0000
82.1572	23.7055	0.0000
82.2092	23.6999	0.0000
82.2611	23.6946	0.0000
82.3131	23.6895	0.0000
82.3652	23.6848	0.0000
82.4172	23.6803	0.0000
82.4693	23.6761	0.0000
82.5214	23.6723	0.0000
82.5735	23.6686	0.0000
82.6256	23.6653	0.0000
82.6778	23.6623	0.0000
82.7300	23.6596	0.0000
82.7822	23.6571	0.0000
82.8344	23.6549	0.0000
