x_mm,r_mm,x_m,r_m
5.280441931963517,58.98081773935171,0.005280441931963517,0.05898081773935171
5.328694548619007,58.96136767949545,0.005328694548619006,0.058961367679495454
5.3768755243519815,58.94174082493517,0.005376875524351982,0.05894174082493517
5.424984211399766,58.921937439541466,0.0054249842113997665,0.058921937439541466
5.473019962971532,58.90195778955834,0.0054730199629715315,0.05890195778955834
5.520982133257024,58.881802143599515,0.005520982133257024,0.05888180214359952
5.568870077435256,58.861470772644886,0.005568870077435256,0.058861470772644885
5.616683151683163,58.84096395003685,0.005616683151683163,0.05884096395003685
5.664420713184237,58.82028195147666,0.005664420713184237,0.058820281951476656
5.712082120137199,58.79942505502066,0.005712082120137199,0.058799425055020664
5.7596667317646455,58.77839354107663,0.0057596667317646455,0.05877839354107663
5.807173908321611,58.75718769239996,0.005807173908321611,0.05875718769239996
5.854603011104201,58.73580779408982,0.005854603011104201,0.05873580779408982
5.901953402458165,58.71425413358543,0.0059019534024581655,0.05871425413358543
5.949224445787507,58.69252700066208,0.005949224445787507,0.05869252700066208
5.996415505562972,58.67062668742732,0.005996415505562971,0.05867062668742732
6.456830325009793,58.45593173119121,0.006456830325009794,0.05845593173119121
6.917245144456602,58.24123677495511,0.006917245144456602,0.058241236774955116
7.377659963903424,58.02654181871901,0.007377659963903424,0.05802654181871901
7.838074783350232,57.8118468624829,0.007838074783350232,0.057811846862482905
8.298489602797055,57.597151906246815,0.008298489602797054,0.05759715190624681
8.758904422243862,57.382456950010706,0.008758904422243863,0.05738245695001071
9.219319241690686,57.167761993774604,0.009219319241690685,0.0571677619937746
9.679734061137493,56.95306703753851,0.009679734061137493,0.05695306703753851
10.140148880584315,56.7383720813024,0.010140148880584315,0.056738372081302405
10.600563700031124,56.5236771250663,0.010600563700031124,0.0565236771250663
11.060978519477946,56.308982168830205,0.011060978519477946,0.05630898216883021
11.521393338924755,56.094287212594104,0.011521393338924754,0.0560942872125941
11.981808158371576,55.879592256357995,0.011981808158371576,0.055879592256357996
12.442222977818385,55.66489730012191,0.012442222977818385,0.055664897300121904
12.902637797265207,55.4502023438858,0.012902637797265207,0.0554502023438858
13.363052616712014,55.2355073876497,0.013363052616712015,0.0552355073876497
13.823467436158838,55.020812431413596,0.013823467436158837,0.055020812431413595
14.283882255605645,54.806117475177494,0.014283882255605646,0.054806117475177496
14.744297075052467,54.59142251894139,0.014744297075052468,0.05459142251894139
15.204711894499276,54.3767275627053,0.015204711894499276,0.0543767275627053
15.665126713946098,54.1620326064692,0.015665126713946098,0.05416203260646919
16.125541533392905,53.947337650233095,0.016125541533392906,0.053947337650233095
16.58595635283973,53.732642693996986,0.01658595635283973,0.05373264269399699
17.046371172286538,53.51794773776089,0.017046371172286537,0.05351794773776089
17.50678599173336,53.30325278152478,0.01750678599173336,0.053303252781524785
17.967200811180167,53.088557825288696,0.017967200811180167,0.05308855782528869
18.42761563062699,52.87386286905259,0.01842761563062699,0.05287386286905259
18.8880304500738,52.659167912816486,0.018888030450073798,0.05265916791281649
19.34844526952062,52.444472956580384,0.01934844526952062,0.05244447295658038
19.80886008896743,52.22977800034428,0.019808860088967428,0.052229778000344285
20.26927490841425,52.01508304410818,0.02026927490841425,0.05201508304410818
20.729689727861057,51.800388087872086,0.02072968972786106,0.05180038808787209
21.190104547307875,51.585693131635985,0.021190104547307874,0.05158569313163598
21.65051936675469,51.37099817539988,0.02165051936675469,0.05137099817539988
22.11093418620151,51.156303219163775,0.02211093418620151,0.05115630321916378
22.57134900564832,50.94160826292768,0.02257134900564832,0.05094160826292768
23.03176382509514,50.72691330669157,0.023031763825095142,0.05072691330669157
23.49217864454195,50.512218350455484,0.02349217864454195,0.05051221835045548
23.952593463988773,50.297523394219375,0.023952593463988772,0.050297523394219376
24.41300828343558,50.08282843798328,0.02441300828343558,0.05008282843798328
24.873423102882402,49.86813348174717,0.024873423102882403,0.04986813348174717
25.33383792232921,49.65343852551107,0.02533383792232921,0.04965343852551107
25.794252741776035,49.43874356927497,0.025794252741776033,0.04943874356927497
26.254667561222842,49.224048613038875,0.02625466756122284,0.049224048613038876
26.715082380669664,49.00935365680277,0.026715082380669664,0.04900935365680277
27.17549720011647,48.79465870056667,0.027175497200116472,0.04879465870056667
27.635912019563293,48.57996374433056,0.027635912019563294,0.048579963744330566
28.096326839010104,48.36526878809447,0.028096326839010102,0.04836526878809447
28.556741658456925,48.15057383185836,0.028556741658456924,0.04815057383185836
29.017156477903733,47.93587887562227,0.029017156477903733,0.04793587887562227
29.477571297350554,47.72118391938616,0.029477571297350555,0.047721183919386165
29.93798611679736,47.50648896315007,0.029937986116797363,0.047506488963150066
30.398400936244187,47.29179400691397,0.030398400936244185,0.04729179400691397
30.858815755690994,47.07709905067786,0.030858815755690994,0.04707709905067786
31.319230575137816,46.86240409444176,0.031319230575137816,0.046862404094441756
31.779645394584623,46.64770913820566,0.031779645394584624,0.046647709138205665
32.240060214031445,46.43301418196956,0.032240060214031446,0.04643301418196956
32.700475033478256,46.21831922573346,0.032700475033478255,0.04621831922573346
33.160889852925074,46.003624269497365,0.03316088985292508,0.04600362426949736
33.621304672371885,45.78892931326126,0.033621304672371885,0.045788929313261256
34.08171949181871,45.57423435702515,0.03408171949181871,0.04557423435702515
34.542134311265514,45.35953940078906,0.034542134311265515,0.04535953940078906
35.00254913071234,45.14484444455295,0.03500254913071234,0.04514484444455295
35.46296395015914,44.93014948831686,0.035462963950159146,0.044930149488316855
35.92337876960597,44.715454532080756,0.03592337876960597,0.044715454532080756
36.38379358905278,44.500759575844654,0.036383793589052776,0.04450075957584465
36.8442084084996,44.286064619608545,0.0368442084084996,0.044286064619608545
37.304623227946415,44.071369663372444,0.037304623227946414,0.044071369663372446
37.765038047393226,43.85667470713635,0.03776503804739323,0.04385667470713635
38.225452866840044,43.64197975090024,0.038225452866840044,0.04364197975090024
38.68586768628686,43.42728479466415,0.03868586768628686,0.04342728479466415
39.14628250573367,43.212589838428045,0.039146282505733675,0.043212589838428045
39.60669732518049,42.997894882191936,0.03960669732518049,0.04299789488219194
40.0671121446273,42.78319992595584,0.040067112144627305,0.04278319992595584
40.52752696407412,42.56850496971974,0.04052752696407412,0.04256850496971974
40.98794178352094,42.35381001348364,0.040987941783520936,0.042353810013483636
41.44835660296775,42.139115057247544,0.04144835660296775,0.042139115057247545
41.90877142241457,41.92442010101144,0.041908771422414566,0.04192442010101144
42.36918624186138,41.709725144775334,0.04236918624186138,0.041709725144775334
42.829601061308196,41.49503018853923,0.042829601061308196,0.041495030188539235
43.290015880755014,41.28033523230314,0.04329001588075501,0.041280335232303136
43.750430700201825,41.06564027606703,0.04375043070020183,0.04106564027606703
44.21084551964864,40.85094531983094,0.04421084551964864,0.04085094531983094
44.671260339095454,40.63625036359483,0.04467126033909546,0.040636250363594834
45.13167515854227,40.42155540735874,0.04513167515854227,0.040421555407358735
45.59208997798909,40.20686045112263,0.04559208997798909,0.04020686045112263
46.0525047974359,39.99216549488653,0.0460525047974359,0.03999216549488653
46.51291961688272,39.77747053865043,0.04651291961688272,0.039777470538650425
46.97333443632953,39.56277558241433,0.046973334436329534,0.03956277558241433
47.43374925577635,39.34808062617823,0.04743374925577635,0.03934808062617823
47.894164075223166,39.13338566994213,0.047894164075223164,0.03913338566994213
48.35457889466998,38.91869071370602,0.04835457889466998,0.038918690713706024
48.814993714116795,38.703995757469926,0.048814993714116794,0.038703995757469925
49.275408533563606,38.48930080123382,0.04927540853356361,0.03848930080123382
49.735823353010424,38.27460584499772,0.049735823353010425,0.03827460584499772
50.19623817245724,38.05991088876162,0.05019623817245724,0.03805991088876162
50.65665299190405,37.84521593252552,0.050656652991904055,0.03784521593252552
51.11706781135087,37.63052097628942,0.05111706781135087,0.03763052097628942
51.57748263079768,37.415826020053316,0.051577482630797686,0.03741582602005332
52.0378974502445,37.201131063817215,0.0520378974502445,0.037201131063817214
52.49831226969132,36.98643610758111,0.052498312269691316,0.036986436107581115
52.95872708913813,36.77174115134502,0.05295872708913813,0.036771741151345017
53.41914190858495,36.55704619510892,0.05341914190858495,0.03655704619510892
53.87955672803176,36.342351238872816,0.05387955672803176,0.03634235123887281
54.33997154747858,36.127656282636714,0.05433997154747858,0.036127656282636714
